NucleotideID,AssemblyID,Biosample,SRRID,Sequencer,Type
CP009702,GCF_000834275.1,SAMN02769655,SRR1283951,LS454,plasmid
CP009702,GCF_000834275.1,SAMN02769655,SRR1283952,ILLUMINA,plasmid
CP009702,GCF_000834275.1,SAMN02769655,SRR1283953,PACBIO_SMRT,plasmid
CP009702,GCF_000834275.1,SAMN02769655,SRR1993645,ILLUMINA,plasmid
CP009703,GCF_000834275.1,SAMN02769655,SRR1283951,LS454,plasmid
CP009703,GCF_000834275.1,SAMN02769655,SRR1283952,ILLUMINA,plasmid
CP009703,GCF_000834275.1,SAMN02769655,SRR1283953,PACBIO_SMRT,plasmid
CP009703,GCF_000834275.1,SAMN02769655,SRR1993645,ILLUMINA,plasmid
CP009704,GCF_000834275.1,SAMN02769655,SRR1283951,LS454,chromosome
CP009704,GCF_000834275.1,SAMN02769655,SRR1283952,ILLUMINA,chromosome
CP009704,GCF_000834275.1,SAMN02769655,SRR1283953,PACBIO_SMRT,chromosome
CP009704,GCF_000834275.1,SAMN02769655,SRR1993645,ILLUMINA,chromosome
NZ_CP009701,GCF_000834275.1,SAMN02769655,SRR1283951,LS454,plasmid
NZ_CP009701,GCF_000834275.1,SAMN02769655,SRR1283952,ILLUMINA,plasmid
NZ_CP009701,GCF_000834275.1,SAMN02769655,SRR1283953,PACBIO_SMRT,plasmid
NZ_CP009701,GCF_000834275.1,SAMN02769655,SRR1993645,ILLUMINA,plasmid
NZ_CP009702,GCF_000834275.1,SAMN02769655,SRR1283951,LS454,plasmid
NZ_CP009702,GCF_000834275.1,SAMN02769655,SRR1283952,ILLUMINA,plasmid
NZ_CP009702,GCF_000834275.1,SAMN02769655,SRR1283953,PACBIO_SMRT,plasmid
NZ_CP009702,GCF_000834275.1,SAMN02769655,SRR1993645,ILLUMINA,plasmid
NZ_CP009703,GCF_000834275.1,SAMN02769655,SRR1283951,LS454,plasmid
NZ_CP009703,GCF_000834275.1,SAMN02769655,SRR1283952,ILLUMINA,plasmid
NZ_CP009703,GCF_000834275.1,SAMN02769655,SRR1283953,PACBIO_SMRT,plasmid
NZ_CP009703,GCF_000834275.1,SAMN02769655,SRR1993645,ILLUMINA,plasmid
NZ_CP009704,GCF_000834275.1,SAMN02769655,SRR1283951,LS454,chromosome
NZ_CP009704,GCF_000834275.1,SAMN02769655,SRR1283952,ILLUMINA,chromosome
NZ_CP009704,GCF_000834275.1,SAMN02769655,SRR1283953,PACBIO_SMRT,chromosome
NZ_CP009704,GCF_000834275.1,SAMN02769655,SRR1993645,ILLUMINA,chromosome
CP009489,GCF_000834235.1,SAMN03074081,SRR2175564,ILLUMINA,plasmid
CP009489,GCF_000834235.1,SAMN03074081,SRR2175565,LS454,plasmid
CP009489,GCF_000834235.1,SAMN03074081,SRR2175566,PACBIO_SMRT,plasmid
CP009490,GCF_000834235.1,SAMN03074081,SRR2175564,ILLUMINA,plasmid
CP009490,GCF_000834235.1,SAMN03074081,SRR2175565,LS454,plasmid
CP009490,GCF_000834235.1,SAMN03074081,SRR2175566,PACBIO_SMRT,plasmid
CP009491,GCF_000834235.1,SAMN03074081,SRR2175564,ILLUMINA,plasmid
CP009491,GCF_000834235.1,SAMN03074081,SRR2175565,LS454,plasmid
CP009491,GCF_000834235.1,SAMN03074081,SRR2175566,PACBIO_SMRT,plasmid
CP009492,GCF_000834235.1,SAMN03074081,SRR2175564,ILLUMINA,chromosome
CP009492,GCF_000834235.1,SAMN03074081,SRR2175565,LS454,chromosome
CP009492,GCF_000834235.1,SAMN03074081,SRR2175566,PACBIO_SMRT,chromosome
NZ_CP009489,GCF_000834235.1,SAMN03074081,SRR2175564,ILLUMINA,plasmid
NZ_CP009489,GCF_000834235.1,SAMN03074081,SRR2175565,LS454,plasmid
NZ_CP009489,GCF_000834235.1,SAMN03074081,SRR2175566,PACBIO_SMRT,plasmid
NZ_CP009490,GCF_000834235.1,SAMN03074081,SRR2175564,ILLUMINA,plasmid
NZ_CP009490,GCF_000834235.1,SAMN03074081,SRR2175565,LS454,plasmid
NZ_CP009490,GCF_000834235.1,SAMN03074081,SRR2175566,PACBIO_SMRT,plasmid
NZ_CP009491,GCF_000834235.1,SAMN03074081,SRR2175564,ILLUMINA,plasmid
NZ_CP009491,GCF_000834235.1,SAMN03074081,SRR2175565,LS454,plasmid
NZ_CP009491,GCF_000834235.1,SAMN03074081,SRR2175566,PACBIO_SMRT,plasmid
NZ_CP009492,GCF_000834235.1,SAMN03074081,SRR2175564,ILLUMINA,chromosome
NZ_CP009492,GCF_000834235.1,SAMN03074081,SRR2175565,LS454,chromosome
NZ_CP009492,GCF_000834235.1,SAMN03074081,SRR2175566,PACBIO_SMRT,chromosome
