NucleotideID,AssemblyID,Biosample,SRRID,Sequencer,Type
CP062004,GCF_014840915.2,SAMN15944976,SRR12549528,ILLUMINA,chromosome
DABQMS000000000,GCF_014840915.2,SAMN15944976,SRR12549528,ILLUMINA,""
NZ_CP062004,GCF_014840915.2,SAMN15944976,SRR12549528,ILLUMINA,chromosome
CP061929,GCF_014805785.2,SAMN15944967,SRR12549527,ILLUMINA,chromosome
DABQMW000000000,GCF_014805785.2,SAMN15944967,SRR12549527,ILLUMINA,""
NZ_CP061929,GCF_014805785.2,SAMN15944967,SRR12549527,ILLUMINA,chromosome
CP060730,GCF_014394985.2,SAMN15903639,SRR12560291,ILLUMINA,chromosome
NZ_CP060730,GCF_014394985.2,SAMN15903639,SRR12560291,ILLUMINA,chromosome
CP053055,GCF_016454785.1,SAMN14504662,SRR11457682,ILLUMINA,chromosome
CP053055,GCF_016454785.1,SAMN14504662,SRR11513905,PACBIO_SMRT,chromosome
CP053056,GCF_016454785.1,SAMN14504662,SRR11457682,ILLUMINA,plasmid
CP053056,GCF_016454785.1,SAMN14504662,SRR11513905,PACBIO_SMRT,plasmid
NZ_CP053055,GCF_016454785.1,SAMN14504662,SRR11457682,ILLUMINA,chromosome
NZ_CP053055,GCF_016454785.1,SAMN14504662,SRR11513905,PACBIO_SMRT,chromosome
NZ_CP053056,GCF_016454785.1,SAMN14504662,SRR11457682,ILLUMINA,plasmid
NZ_CP053056,GCF_016454785.1,SAMN14504662,SRR11513905,PACBIO_SMRT,plasmid
CP053048,GCF_016454765.1,SAMN14504803,SRR11457626,ILLUMINA,chromosome
CP053048,GCF_016454765.1,SAMN14504803,SRR11513888,PACBIO_SMRT,chromosome
CP053049,GCF_016454765.1,SAMN14504803,SRR11457626,ILLUMINA,plasmid
CP053049,GCF_016454765.1,SAMN14504803,SRR11513888,PACBIO_SMRT,plasmid
CP053050,GCF_016454765.1,SAMN14504803,SRR11457626,ILLUMINA,plasmid
CP053050,GCF_016454765.1,SAMN14504803,SRR11513888,PACBIO_SMRT,plasmid
NZ_CP053048,GCF_016454765.1,SAMN14504803,SRR11457626,ILLUMINA,chromosome
NZ_CP053048,GCF_016454765.1,SAMN14504803,SRR11513888,PACBIO_SMRT,chromosome
NZ_CP053049,GCF_016454765.1,SAMN14504803,SRR11457626,ILLUMINA,plasmid
NZ_CP053049,GCF_016454765.1,SAMN14504803,SRR11513888,PACBIO_SMRT,plasmid
NZ_CP053050,GCF_016454765.1,SAMN14504803,SRR11457626,ILLUMINA,plasmid
NZ_CP053050,GCF_016454765.1,SAMN14504803,SRR11513888,PACBIO_SMRT,plasmid
CP051419,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
CP051419,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
CP051420,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
CP051420,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
CP051421,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
CP051421,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
CP051422,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
CP051422,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
CP051423,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
CP051423,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
CP051424,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
CP051424,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
CP051425,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,chromosome
CP051425,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,chromosome
CP051426,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
CP051426,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
NZ_CP051419,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
NZ_CP051419,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
NZ_CP051420,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
NZ_CP051420,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
NZ_CP051421,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
NZ_CP051421,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
NZ_CP051422,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
NZ_CP051422,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
NZ_CP051423,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
NZ_CP051423,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
NZ_CP051424,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
NZ_CP051424,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
NZ_CP051425,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,chromosome
NZ_CP051425,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,chromosome
NZ_CP051426,GCF_016454725.1,SAMN14504525,SRR11457821,ILLUMINA,plasmid
NZ_CP051426,GCF_016454725.1,SAMN14504525,SRR11513912,PACBIO_SMRT,plasmid
CP051416,GCF_016454705.1,SAMN14504546,SRR11457468,ILLUMINA,chromosome
CP051416,GCF_016454705.1,SAMN14504546,SRR11513900,PACBIO_SMRT,chromosome
CP051417,GCF_016454705.1,SAMN14504546,SRR11457468,ILLUMINA,plasmid
CP051417,GCF_016454705.1,SAMN14504546,SRR11513900,PACBIO_SMRT,plasmid
CP051418,GCF_016454705.1,SAMN14504546,SRR11457468,ILLUMINA,plasmid
CP051418,GCF_016454705.1,SAMN14504546,SRR11513900,PACBIO_SMRT,plasmid
NZ_CP051416,GCF_016454705.1,SAMN14504546,SRR11457468,ILLUMINA,chromosome
NZ_CP051416,GCF_016454705.1,SAMN14504546,SRR11513900,PACBIO_SMRT,chromosome
NZ_CP051417,GCF_016454705.1,SAMN14504546,SRR11457468,ILLUMINA,plasmid
NZ_CP051417,GCF_016454705.1,SAMN14504546,SRR11513900,PACBIO_SMRT,plasmid
NZ_CP051418,GCF_016454705.1,SAMN14504546,SRR11457468,ILLUMINA,plasmid
NZ_CP051418,GCF_016454705.1,SAMN14504546,SRR11513900,PACBIO_SMRT,plasmid
CP051413,GCF_016454665.1,SAMN14504550,SRR11457803,ILLUMINA,chromosome
CP051413,GCF_016454665.1,SAMN14504550,SRR11513878,PACBIO_SMRT,chromosome
CP051414,GCF_016454665.1,SAMN14504550,SRR11457803,ILLUMINA,plasmid
CP051414,GCF_016454665.1,SAMN14504550,SRR11513878,PACBIO_SMRT,plasmid
CP051415,GCF_016454665.1,SAMN14504550,SRR11457803,ILLUMINA,plasmid
CP051415,GCF_016454665.1,SAMN14504550,SRR11513878,PACBIO_SMRT,plasmid
NZ_CP051413,GCF_016454665.1,SAMN14504550,SRR11457803,ILLUMINA,chromosome
NZ_CP051413,GCF_016454665.1,SAMN14504550,SRR11513878,PACBIO_SMRT,chromosome
NZ_CP051414,GCF_016454665.1,SAMN14504550,SRR11457803,ILLUMINA,plasmid
NZ_CP051414,GCF_016454665.1,SAMN14504550,SRR11513878,PACBIO_SMRT,plasmid
NZ_CP051415,GCF_016454665.1,SAMN14504550,SRR11457803,ILLUMINA,plasmid
NZ_CP051415,GCF_016454665.1,SAMN14504550,SRR11513878,PACBIO_SMRT,plasmid
CP051410,GCF_016454645.1,SAMN14504560,SRR11457568,ILLUMINA,chromosome
CP051410,GCF_016454645.1,SAMN14504560,SRR11513874,PACBIO_SMRT,chromosome
CP051411,GCF_016454645.1,SAMN14504560,SRR11457568,ILLUMINA,plasmid
CP051411,GCF_016454645.1,SAMN14504560,SRR11513874,PACBIO_SMRT,plasmid
CP051412,GCF_016454645.1,SAMN14504560,SRR11457568,ILLUMINA,plasmid
CP051412,GCF_016454645.1,SAMN14504560,SRR11513874,PACBIO_SMRT,plasmid
NZ_CP051410,GCF_016454645.1,SAMN14504560,SRR11457568,ILLUMINA,chromosome
NZ_CP051410,GCF_016454645.1,SAMN14504560,SRR11513874,PACBIO_SMRT,chromosome
NZ_CP051411,GCF_016454645.1,SAMN14504560,SRR11457568,ILLUMINA,plasmid
NZ_CP051411,GCF_016454645.1,SAMN14504560,SRR11513874,PACBIO_SMRT,plasmid
NZ_CP051412,GCF_016454645.1,SAMN14504560,SRR11457568,ILLUMINA,plasmid
NZ_CP051412,GCF_016454645.1,SAMN14504560,SRR11513874,PACBIO_SMRT,plasmid
CP051407,GCA_016454625.1,SAMN14504561,SRR11457430,ILLUMINA,chromosome
CP051407,GCA_016454625.1,SAMN14504561,SRR11513873,PACBIO_SMRT,chromosome
CP051408,GCA_016454625.1,SAMN14504561,SRR11457430,ILLUMINA,plasmid
CP051408,GCA_016454625.1,SAMN14504561,SRR11513873,PACBIO_SMRT,plasmid
CP051409,GCA_016454625.1,SAMN14504561,SRR11457430,ILLUMINA,plasmid
CP051409,GCA_016454625.1,SAMN14504561,SRR11513873,PACBIO_SMRT,plasmid
CP051404,GCF_016454605.1,SAMN14504562,SRR11457419,ILLUMINA,chromosome
CP051404,GCF_016454605.1,SAMN14504562,SRR11513872,PACBIO_SMRT,chromosome
CP051405,GCF_016454605.1,SAMN14504562,SRR11457419,ILLUMINA,plasmid
CP051405,GCF_016454605.1,SAMN14504562,SRR11513872,PACBIO_SMRT,plasmid
CP051406,GCF_016454605.1,SAMN14504562,SRR11457419,ILLUMINA,plasmid
CP051406,GCF_016454605.1,SAMN14504562,SRR11513872,PACBIO_SMRT,plasmid
NZ_CP051404,GCF_016454605.1,SAMN14504562,SRR11457419,ILLUMINA,chromosome
NZ_CP051404,GCF_016454605.1,SAMN14504562,SRR11513872,PACBIO_SMRT,chromosome
NZ_CP051405,GCF_016454605.1,SAMN14504562,SRR11457419,ILLUMINA,plasmid
NZ_CP051405,GCF_016454605.1,SAMN14504562,SRR11513872,PACBIO_SMRT,plasmid
NZ_CP051406,GCF_016454605.1,SAMN14504562,SRR11457419,ILLUMINA,plasmid
NZ_CP051406,GCF_016454605.1,SAMN14504562,SRR11513872,PACBIO_SMRT,plasmid
CP051402,GCF_016454585.1,SAMN14504574,SRR11457780,ILLUMINA,chromosome
CP051402,GCF_016454585.1,SAMN14504574,SRR11513871,PACBIO_SMRT,chromosome
CP051403,GCF_016454585.1,SAMN14504574,SRR11457780,ILLUMINA,plasmid
CP051403,GCF_016454585.1,SAMN14504574,SRR11513871,PACBIO_SMRT,plasmid
NZ_CP051402,GCF_016454585.1,SAMN14504574,SRR11457780,ILLUMINA,chromosome
NZ_CP051402,GCF_016454585.1,SAMN14504574,SRR11513871,PACBIO_SMRT,chromosome
NZ_CP051403,GCF_016454585.1,SAMN14504574,SRR11457780,ILLUMINA,plasmid
NZ_CP051403,GCF_016454585.1,SAMN14504574,SRR11513871,PACBIO_SMRT,plasmid
CP051398,GCF_016454545.1,SAMN14504594,SRR11457758,ILLUMINA,chromosome
CP051398,GCF_016454545.1,SAMN14504594,SRR11513910,PACBIO_SMRT,chromosome
CP051399,GCF_016454545.1,SAMN14504594,SRR11457758,ILLUMINA,plasmid
CP051399,GCF_016454545.1,SAMN14504594,SRR11513910,PACBIO_SMRT,plasmid
CP051400,GCF_016454545.1,SAMN14504594,SRR11457758,ILLUMINA,plasmid
CP051400,GCF_016454545.1,SAMN14504594,SRR11513910,PACBIO_SMRT,plasmid
CP051401,GCF_016454545.1,SAMN14504594,SRR11457758,ILLUMINA,plasmid
CP051401,GCF_016454545.1,SAMN14504594,SRR11513910,PACBIO_SMRT,plasmid
NZ_CP051398,GCF_016454545.1,SAMN14504594,SRR11457758,ILLUMINA,chromosome
NZ_CP051398,GCF_016454545.1,SAMN14504594,SRR11513910,PACBIO_SMRT,chromosome
NZ_CP051399,GCF_016454545.1,SAMN14504594,SRR11457758,ILLUMINA,plasmid
NZ_CP051399,GCF_016454545.1,SAMN14504594,SRR11513910,PACBIO_SMRT,plasmid
NZ_CP051400,GCF_016454545.1,SAMN14504594,SRR11457758,ILLUMINA,plasmid
NZ_CP051400,GCF_016454545.1,SAMN14504594,SRR11513910,PACBIO_SMRT,plasmid
NZ_CP051401,GCF_016454545.1,SAMN14504594,SRR11457758,ILLUMINA,plasmid
NZ_CP051401,GCF_016454545.1,SAMN14504594,SRR11513910,PACBIO_SMRT,plasmid
CP051396,GCF_016454525.1,SAMN14504595,SRR11457757,ILLUMINA,chromosome
CP051396,GCF_016454525.1,SAMN14504595,SRR11513909,PACBIO_SMRT,chromosome
CP051397,GCF_016454525.1,SAMN14504595,SRR11457757,ILLUMINA,plasmid
CP051397,GCF_016454525.1,SAMN14504595,SRR11513909,PACBIO_SMRT,plasmid
NZ_CP051396,GCF_016454525.1,SAMN14504595,SRR11457757,ILLUMINA,chromosome
NZ_CP051396,GCF_016454525.1,SAMN14504595,SRR11513909,PACBIO_SMRT,chromosome
NZ_CP051397,GCF_016454525.1,SAMN14504595,SRR11457757,ILLUMINA,plasmid
NZ_CP051397,GCF_016454525.1,SAMN14504595,SRR11513909,PACBIO_SMRT,plasmid
CP051394,GCF_016454505.1,SAMN14504600,SRR11457656,ILLUMINA,chromosome
CP051394,GCF_016454505.1,SAMN14504600,SRR11513908,PACBIO_SMRT,chromosome
CP051395,GCF_016454505.1,SAMN14504600,SRR11457656,ILLUMINA,plasmid
CP051395,GCF_016454505.1,SAMN14504600,SRR11513908,PACBIO_SMRT,plasmid
NZ_CP051394,GCF_016454505.1,SAMN14504600,SRR11457656,ILLUMINA,chromosome
NZ_CP051394,GCF_016454505.1,SAMN14504600,SRR11513908,PACBIO_SMRT,chromosome
NZ_CP051395,GCF_016454505.1,SAMN14504600,SRR11457656,ILLUMINA,plasmid
NZ_CP051395,GCF_016454505.1,SAMN14504600,SRR11513908,PACBIO_SMRT,plasmid
CP051391,GCF_016454485.1,SAMN14504624,SRR11457819,ILLUMINA,chromosome
CP051391,GCF_016454485.1,SAMN14504624,SRR11513907,PACBIO_SMRT,chromosome
CP051392,GCF_016454485.1,SAMN14504624,SRR11457819,ILLUMINA,plasmid
CP051392,GCF_016454485.1,SAMN14504624,SRR11513907,PACBIO_SMRT,plasmid
CP051393,GCF_016454485.1,SAMN14504624,SRR11457819,ILLUMINA,plasmid
CP051393,GCF_016454485.1,SAMN14504624,SRR11513907,PACBIO_SMRT,plasmid
NZ_CP051391,GCF_016454485.1,SAMN14504624,SRR11457819,ILLUMINA,chromosome
NZ_CP051391,GCF_016454485.1,SAMN14504624,SRR11513907,PACBIO_SMRT,chromosome
NZ_CP051392,GCF_016454485.1,SAMN14504624,SRR11457819,ILLUMINA,plasmid
NZ_CP051392,GCF_016454485.1,SAMN14504624,SRR11513907,PACBIO_SMRT,plasmid
NZ_CP051393,GCF_016454485.1,SAMN14504624,SRR11457819,ILLUMINA,plasmid
NZ_CP051393,GCF_016454485.1,SAMN14504624,SRR11513907,PACBIO_SMRT,plasmid
CP051389,GCF_016454465.1,SAMN14504656,SRR11457688,ILLUMINA,chromosome
CP051389,GCF_016454465.1,SAMN14504656,SRR11513906,PACBIO_SMRT,chromosome
CP051390,GCF_016454465.1,SAMN14504656,SRR11457688,ILLUMINA,plasmid
CP051390,GCF_016454465.1,SAMN14504656,SRR11513906,PACBIO_SMRT,plasmid
NZ_CP051389,GCF_016454465.1,SAMN14504656,SRR11457688,ILLUMINA,chromosome
NZ_CP051389,GCF_016454465.1,SAMN14504656,SRR11513906,PACBIO_SMRT,chromosome
NZ_CP051390,GCF_016454465.1,SAMN14504656,SRR11457688,ILLUMINA,plasmid
NZ_CP051390,GCF_016454465.1,SAMN14504656,SRR11513906,PACBIO_SMRT,plasmid
CP051386,GCF_016454445.1,SAMN14504703,SRR11457545,ILLUMINA,chromosome
CP051386,GCF_016454445.1,SAMN14504703,SRR11513904,PACBIO_SMRT,chromosome
CP051387,GCF_016454445.1,SAMN14504703,SRR11457545,ILLUMINA,plasmid
CP051387,GCF_016454445.1,SAMN14504703,SRR11513904,PACBIO_SMRT,plasmid
CP051388,GCF_016454445.1,SAMN14504703,SRR11457545,ILLUMINA,plasmid
CP051388,GCF_016454445.1,SAMN14504703,SRR11513904,PACBIO_SMRT,plasmid
NZ_CP051386,GCF_016454445.1,SAMN14504703,SRR11457545,ILLUMINA,chromosome
NZ_CP051386,GCF_016454445.1,SAMN14504703,SRR11513904,PACBIO_SMRT,chromosome
NZ_CP051387,GCF_016454445.1,SAMN14504703,SRR11457545,ILLUMINA,plasmid
NZ_CP051387,GCF_016454445.1,SAMN14504703,SRR11513904,PACBIO_SMRT,plasmid
NZ_CP051388,GCF_016454445.1,SAMN14504703,SRR11457545,ILLUMINA,plasmid
NZ_CP051388,GCF_016454445.1,SAMN14504703,SRR11513904,PACBIO_SMRT,plasmid
CP051384,GCF_016454425.1,SAMN14504707,SRR11457540,ILLUMINA,chromosome
CP051384,GCF_016454425.1,SAMN14504707,SRR11513903,PACBIO_SMRT,chromosome
CP051385,GCF_016454425.1,SAMN14504707,SRR11457540,ILLUMINA,plasmid
CP051385,GCF_016454425.1,SAMN14504707,SRR11513903,PACBIO_SMRT,plasmid
NZ_CP051384,GCF_016454425.1,SAMN14504707,SRR11457540,ILLUMINA,chromosome
NZ_CP051384,GCF_016454425.1,SAMN14504707,SRR11513903,PACBIO_SMRT,chromosome
NZ_CP051385,GCF_016454425.1,SAMN14504707,SRR11457540,ILLUMINA,plasmid
NZ_CP051385,GCF_016454425.1,SAMN14504707,SRR11513903,PACBIO_SMRT,plasmid
CP051381,GCF_016454385.1,SAMN14504710,SRR11457537,ILLUMINA,chromosome
CP051381,GCF_016454385.1,SAMN14504710,SRR11513901,PACBIO_SMRT,chromosome
CP051382,GCF_016454385.1,SAMN14504710,SRR11457537,ILLUMINA,plasmid
CP051382,GCF_016454385.1,SAMN14504710,SRR11513901,PACBIO_SMRT,plasmid
CP051383,GCF_016454385.1,SAMN14504710,SRR11457537,ILLUMINA,plasmid
CP051383,GCF_016454385.1,SAMN14504710,SRR11513901,PACBIO_SMRT,plasmid
NZ_CP051381,GCF_016454385.1,SAMN14504710,SRR11457537,ILLUMINA,chromosome
NZ_CP051381,GCF_016454385.1,SAMN14504710,SRR11513901,PACBIO_SMRT,chromosome
NZ_CP051382,GCF_016454385.1,SAMN14504710,SRR11457537,ILLUMINA,plasmid
NZ_CP051382,GCF_016454385.1,SAMN14504710,SRR11513901,PACBIO_SMRT,plasmid
NZ_CP051383,GCF_016454385.1,SAMN14504710,SRR11457537,ILLUMINA,plasmid
NZ_CP051383,GCF_016454385.1,SAMN14504710,SRR11513901,PACBIO_SMRT,plasmid
CP051376,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,plasmid
CP051376,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,plasmid
CP051377,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,plasmid
CP051377,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,plasmid
CP051378,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,plasmid
CP051378,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,plasmid
CP051379,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,plasmid
CP051379,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,plasmid
CP051380,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,chromosome
CP051380,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,chromosome
NZ_CP051376,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,plasmid
NZ_CP051376,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,plasmid
NZ_CP051377,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,plasmid
NZ_CP051377,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,plasmid
NZ_CP051378,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,plasmid
NZ_CP051378,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,plasmid
NZ_CP051379,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,plasmid
NZ_CP051379,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,plasmid
NZ_CP051380,GCF_016454365.1,SAMN14504713,SRR11457754,ILLUMINA,chromosome
NZ_CP051380,GCF_016454365.1,SAMN14504713,SRR11513899,PACBIO_SMRT,chromosome
CP051372,GCF_016454345.1,SAMN14504718,SRR11457748,ILLUMINA,chromosome
CP051372,GCF_016454345.1,SAMN14504718,SRR11513898,PACBIO_SMRT,chromosome
CP051373,GCF_016454345.1,SAMN14504718,SRR11457748,ILLUMINA,plasmid
CP051373,GCF_016454345.1,SAMN14504718,SRR11513898,PACBIO_SMRT,plasmid
CP051374,GCF_016454345.1,SAMN14504718,SRR11457748,ILLUMINA,plasmid
CP051374,GCF_016454345.1,SAMN14504718,SRR11513898,PACBIO_SMRT,plasmid
CP051375,GCF_016454345.1,SAMN14504718,SRR11457748,ILLUMINA,plasmid
CP051375,GCF_016454345.1,SAMN14504718,SRR11513898,PACBIO_SMRT,plasmid
NZ_CP051372,GCF_016454345.1,SAMN14504718,SRR11457748,ILLUMINA,chromosome
NZ_CP051372,GCF_016454345.1,SAMN14504718,SRR11513898,PACBIO_SMRT,chromosome
NZ_CP051373,GCF_016454345.1,SAMN14504718,SRR11457748,ILLUMINA,plasmid
NZ_CP051373,GCF_016454345.1,SAMN14504718,SRR11513898,PACBIO_SMRT,plasmid
NZ_CP051374,GCF_016454345.1,SAMN14504718,SRR11457748,ILLUMINA,plasmid
NZ_CP051374,GCF_016454345.1,SAMN14504718,SRR11513898,PACBIO_SMRT,plasmid
NZ_CP051375,GCF_016454345.1,SAMN14504718,SRR11457748,ILLUMINA,plasmid
NZ_CP051375,GCF_016454345.1,SAMN14504718,SRR11513898,PACBIO_SMRT,plasmid
CP051370,GCF_016454325.1,SAMN14504724,SRR11457740,ILLUMINA,chromosome
CP051370,GCF_016454325.1,SAMN14504724,SRR11513897,PACBIO_SMRT,chromosome
CP051371,GCF_016454325.1,SAMN14504724,SRR11457740,ILLUMINA,plasmid
CP051371,GCF_016454325.1,SAMN14504724,SRR11513897,PACBIO_SMRT,plasmid
NZ_CP051370,GCF_016454325.1,SAMN14504724,SRR11457740,ILLUMINA,chromosome
NZ_CP051370,GCF_016454325.1,SAMN14504724,SRR11513897,PACBIO_SMRT,chromosome
NZ_CP051371,GCF_016454325.1,SAMN14504724,SRR11457740,ILLUMINA,plasmid
NZ_CP051371,GCF_016454325.1,SAMN14504724,SRR11513897,PACBIO_SMRT,plasmid
CP051368,GCA_016454305.1,SAMN14504730,SRR11457734,ILLUMINA,chromosome
CP051368,GCA_016454305.1,SAMN14504730,SRR11513896,PACBIO_SMRT,chromosome
CP051369,GCA_016454305.1,SAMN14504730,SRR11457734,ILLUMINA,plasmid
CP051369,GCA_016454305.1,SAMN14504730,SRR11513896,PACBIO_SMRT,plasmid
CP051365,GCF_016454285.1,SAMN14504742,SRR11457470,ILLUMINA,plasmid
CP051365,GCF_016454285.1,SAMN14504742,SRR11513895,PACBIO_SMRT,plasmid
CP051366,GCF_016454285.1,SAMN14504742,SRR11457470,ILLUMINA,chromosome
CP051366,GCF_016454285.1,SAMN14504742,SRR11513895,PACBIO_SMRT,chromosome
CP051367,GCF_016454285.1,SAMN14504742,SRR11457470,ILLUMINA,plasmid
CP051367,GCF_016454285.1,SAMN14504742,SRR11513895,PACBIO_SMRT,plasmid
NZ_CP051365,GCF_016454285.1,SAMN14504742,SRR11457470,ILLUMINA,plasmid
NZ_CP051365,GCF_016454285.1,SAMN14504742,SRR11513895,PACBIO_SMRT,plasmid
NZ_CP051366,GCF_016454285.1,SAMN14504742,SRR11457470,ILLUMINA,chromosome
NZ_CP051366,GCF_016454285.1,SAMN14504742,SRR11513895,PACBIO_SMRT,chromosome
NZ_CP051367,GCF_016454285.1,SAMN14504742,SRR11457470,ILLUMINA,plasmid
NZ_CP051367,GCF_016454285.1,SAMN14504742,SRR11513895,PACBIO_SMRT,plasmid
CP051358,GCF_016454265.1,SAMN14504769,SRR11457440,ILLUMINA,chromosome
CP051358,GCF_016454265.1,SAMN14504769,SRR11513892,PACBIO_SMRT,chromosome
CP051359,GCF_016454265.1,SAMN14504769,SRR11457440,ILLUMINA,plasmid
CP051359,GCF_016454265.1,SAMN14504769,SRR11513892,PACBIO_SMRT,plasmid
CP051360,GCF_016454265.1,SAMN14504769,SRR11457440,ILLUMINA,plasmid
CP051360,GCF_016454265.1,SAMN14504769,SRR11513892,PACBIO_SMRT,plasmid
CP051361,GCF_016454265.1,SAMN14504769,SRR11457440,ILLUMINA,plasmid
CP051361,GCF_016454265.1,SAMN14504769,SRR11513892,PACBIO_SMRT,plasmid
NZ_CP051358,GCF_016454265.1,SAMN14504769,SRR11457440,ILLUMINA,chromosome
NZ_CP051358,GCF_016454265.1,SAMN14504769,SRR11513892,PACBIO_SMRT,chromosome
NZ_CP051359,GCF_016454265.1,SAMN14504769,SRR11457440,ILLUMINA,plasmid
NZ_CP051359,GCF_016454265.1,SAMN14504769,SRR11513892,PACBIO_SMRT,plasmid
NZ_CP051360,GCF_016454265.1,SAMN14504769,SRR11457440,ILLUMINA,plasmid
NZ_CP051360,GCF_016454265.1,SAMN14504769,SRR11513892,PACBIO_SMRT,plasmid
NZ_CP051361,GCF_016454265.1,SAMN14504769,SRR11457440,ILLUMINA,plasmid
NZ_CP051361,GCF_016454265.1,SAMN14504769,SRR11513892,PACBIO_SMRT,plasmid
CP051356,GCF_016454245.1,SAMN14504782,SRR11457805,ILLUMINA,chromosome
CP051356,GCF_016454245.1,SAMN14504782,SRR11513891,PACBIO_SMRT,chromosome
CP051357,GCF_016454245.1,SAMN14504782,SRR11457805,ILLUMINA,plasmid
CP051357,GCF_016454245.1,SAMN14504782,SRR11513891,PACBIO_SMRT,plasmid
NZ_CP051356,GCF_016454245.1,SAMN14504782,SRR11457805,ILLUMINA,chromosome
NZ_CP051356,GCF_016454245.1,SAMN14504782,SRR11513891,PACBIO_SMRT,chromosome
NZ_CP051357,GCF_016454245.1,SAMN14504782,SRR11457805,ILLUMINA,plasmid
NZ_CP051357,GCF_016454245.1,SAMN14504782,SRR11513891,PACBIO_SMRT,plasmid
CP051353,GCF_016454225.1,SAMN14504796,SRR11457789,ILLUMINA,chromosome
CP051353,GCF_016454225.1,SAMN14504796,SRR11513890,PACBIO_SMRT,chromosome
CP051354,GCF_016454225.1,SAMN14504796,SRR11457789,ILLUMINA,plasmid
CP051354,GCF_016454225.1,SAMN14504796,SRR11513890,PACBIO_SMRT,plasmid
CP051355,GCF_016454225.1,SAMN14504796,SRR11457789,ILLUMINA,plasmid
CP051355,GCF_016454225.1,SAMN14504796,SRR11513890,PACBIO_SMRT,plasmid
NZ_CP051353,GCF_016454225.1,SAMN14504796,SRR11457789,ILLUMINA,chromosome
NZ_CP051353,GCF_016454225.1,SAMN14504796,SRR11513890,PACBIO_SMRT,chromosome
NZ_CP051354,GCF_016454225.1,SAMN14504796,SRR11457789,ILLUMINA,plasmid
NZ_CP051354,GCF_016454225.1,SAMN14504796,SRR11513890,PACBIO_SMRT,plasmid
NZ_CP051355,GCF_016454225.1,SAMN14504796,SRR11457789,ILLUMINA,plasmid
